Timestamp,Age,Gender,Country,state,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments
2014-08-27 12:23:59,35,m,united states,or,no,yes,sometimes,26-100,yes,yes,don't know,not sure,no,no,don't know,somewhat easy,no,no,some of them,yes,no,maybe,no,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:25:09,28,male,brazil,or,no,yes,rarely,6-25,no,yes,no,no,no,no,no,don't know,maybe,no,yes,yes,no,no,don't know,yes,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:28:12,34,m,united states,tn,no,yes,never,6-25,yes,yes,yes,no,no,no,don't know,don't know,maybe,no,no,no,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:28:16,32,male,united states,wa,no,no,sometimes,26-100,no,yes,yes,no,yes,yes,yes,somewhat difficult,maybe,no,some of them,yes,no,maybe,yes,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:29:25,22,male,united states,ny,no,no,sometimes,500-1000,no,yes,yes,yes,no,don't know,yes,don't know,yes,no,no,no,no,yes,no,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:02,28,male,united states,ca,no,no,sometimes,26-100,no,yes,yes,yes,yes,yes,yes,somewhat easy,no,no,some of them,some of them,no,maybe,yes,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:03,45,male,united states,mo,no,yes,rarely,6-25,yes,yes,yes,yes,no,yes,yes,very easy,no,no,yes,yes,yes,yes,yes,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:14,32,male,united states,ny,no,no,never,100-500,no,yes,yes,yes,no,don't know,don't know,don't know,maybe,no,some of them,some of them,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:28,28,male,united states,tx,no,no,never,more than 1000,no,yes,don't know,no,no,don't know,don't know,don't know,maybe,no,some of them,no,no,maybe,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:34,26,male,united kingdom,tx,no,no,never,6-25,no,yes,don't know,no,no,don't know,don't know,very easy,no,no,some of them,some of them,no,no,don't know,yes,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:41,21,male,united kingdom,tx,yes,no,often,1-5,yes,no,no,yes,no,no,yes,very difficult,yes,no,some of them,yes,no,maybe,no,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:41,27,male,canada,tx,no,no,rarely,6-25,no,no,yes,yes,yes,yes,yes,very easy,maybe,no,some of them,yes,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:31:43,18,male,united states,ct,no,no,rarely,1-5,yes,yes,no,no,no,no,yes,very easy,no,no,some of them,no,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:32:24,35,male,united states,co,no,no,rarely,26-100,yes,yes,don't know,not sure,no,don't know,don't know,don't know,no,no,some of them,yes,maybe,maybe,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:32:59,29,male,united states,ga,no,no,never,more than 1000,no,yes,yes,yes,no,yes,don't know,don't know,yes,yes,no,no,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:33:00,25,male,united states,dc,no,no,never,26-100,yes,yes,don't know,no,no,no,don't know,very easy,no,no,some of them,yes,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:33:23,33,male,united states,mn,no,yes,sometimes,6-25,yes,yes,don't know,no,don't know,don't know,yes,very easy,no,no,yes,yes,no,maybe,yes,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:33:36,36,male,united states,wa,no,no,often,6-25,no,yes,yes,no,no,no,yes,don't know,maybe,no,no,no,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:33:56,27,male,canada,wa,no,no,never,100-500,no,no,yes,not sure,no,no,don't know,very difficult,maybe,no,some of them,yes,no,maybe,no,yes,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:34:11,27,male,united states,wa,no,yes,never,500-1000,no,yes,yes,no,yes,yes,yes,don't know,yes,no,some of them,no,no,yes,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:34:13,27,male,united kingdom,wa,no,no,never,6-25,no,yes,no,no,no,no,don't know,don't know,no,no,some of them,some of them,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:34:35,32,m,united states,or,no,no,rarely,100-500,no,yes,yes,yes,no,yes,yes,don't know,yes,no,no,yes,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:34:48,31,male,united kingdom,or,no,yes,sometimes,6-25,no,yes,no,no,no,no,don't know,somewhat easy,maybe,maybe,no,no,no,no,yes,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:34:51,19,male,slovenia,or,no,no,sometimes,6-25,no,yes,don't know,no,no,no,don't know,somewhat easy,yes,yes,some of them,no,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:34:57,33,male,united states,il,no,yes,sometimes,more than 1000,no,yes,yes,yes,no,no,don't know,very easy,maybe,no,yes,some of them,no,yes,no,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:35:23,32,male,united states,ca,no,no,rarely,1-5,yes,yes,no,yes,no,no,don't know,very difficult,maybe,no,yes,some of them,no,yes,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:36:03,27,male,united states,ne,no,no,never,26-100,no,yes,don't know,not sure,don't know,don't know,don't know,don't know,no,no,yes,yes,maybe,maybe,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:36:18,38,male,costa rica,ne,no,no,never,26-100,yes,yes,no,yes,no,no,yes,somewhat easy,no,no,yes,yes,maybe,yes,no,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:36:53,24,male,canada,ne,no,no,never,26-100,no,yes,don't know,no,no,no,don't know,don't know,no,no,some of them,yes,maybe,yes,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:37:09,39,m,united kingdom,ne,no,no,never,26-100,no,no,no,no,no,no,don't know,don't know,yes,maybe,no,no,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:37:26,28,male,united kingdom,ne,no,no,never,6-25,no,yes,don't know,no,no,no,yes,very easy,no,no,some of them,yes,maybe,maybe,yes,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:37:31,39,male,united states,ia,no,no,often,more than 1000,no,yes,yes,not sure,no,no,don't know,somewhat easy,no,no,yes,yes,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:37:50,29,female,united states,md,no,no,often,6-25,no,yes,don't know,no,no,don't know,don't know,somewhat easy,maybe,no,some of them,no,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:37:50,22,m,austria,md,no,no,often,6-25,yes,yes,don't know,no,don't know,no,don't know,somewhat easy,no,no,some of them,some of them,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:38:11,38,male,united states,or,no,yes,sometimes,100-500,no,yes,don't know,no,don't know,don't know,don't know,don't know,maybe,no,some of them,yes,no,no,don't know,no,i've seen negative consequences towards mental health conditions in previous workplaces.working remote is empowering in this way.
2014-08-27 12:38:18,37,male,united kingdom,or,yes,no,sometimes,more than 1000,no,no,no,yes,yes,yes,yes,very difficult,yes,yes,some of them,no,no,maybe,yes,no,i'm not a permanent employee so do not get they benefits they get.my client is extremely supportive of permanent staff with mental health issues.
2014-08-27 12:38:25,35,m,united states,tx,no,no,never,26-100,yes,no,don't know,not sure,don't know,don't know,don't know,don't know,yes,no,some of them,no,no,maybe,don't know,no,i'm not a permanent employee so do not get they benefits they get.my client is extremely supportive of permanent staff with mental health issues.
2014-08-27 12:39:14,-29,male,united states,mn,no,no,never,more than 1000,yes,no,yes,no,don't know,yes,don't know,don't know,no,no,some of them,yes,no,no,don't know,no,i'm not a permanent employee so do not get they benefits they get.my client is extremely supportive of permanent staff with mental health issues.
2014-08-27 12:39:18,30,female,united states,pa,no,yes,never,more than 1000,yes,yes,don't know,not sure,no,don't know,don't know,don't know,maybe,maybe,some of them,some of them,no,maybe,don't know,no,i'd be more worried about coworkers and workplace culture than the employer--they're probably legally obligated to do some things but reputation among people i work with is something else. for instance i've heard people make snide remarks about men taking paternity leave i don't want to know what they'd say about mental health leave.
